REF_AREA,INDICATOR,SEX,SERIES_NAME,SERIES_YEAR,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,SERIES_CATEGORY,SERIES_TYPE,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,TIME_SINCE_FIRST_BIRTH,INTERVAL,SERIES_METHOD,LOWER_BOUND,UPPER_BOUND,MODEL,date,country,D3.CHLD.MORT
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,1997-01,100.35,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.67,1997,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,100.35
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,1993-01,111.17,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.92,1993,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,111.17
Ghana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2009-07,81.8,Included in IGME,Deaths per 1000 live births,MICS,Direct,7.9,2009.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Ghana,81.8
Ghana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2006-07,76.3,Included in IGME,Deaths per 1000 live births,MICS,Direct,6.9,2006.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Ghana,76.3
Ghana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2003-07,92,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.2,2003.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Ghana,92
Ghana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2000-07,100,Included in IGME,Deaths per 1000 live births,MICS,Direct,8.6,2000.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Ghana,100
Ghana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1997-07,104.7,Included in IGME,Deaths per 1000 live births,MICS,Direct,10,1997.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Ghana,104.7
Ghana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1994-07,104.1,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.6,1994.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Ghana,104.1
Ghana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1990-07,116.7,Included in IGME,Deaths per 1000 live births,MICS,Direct,15.3,1990.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Ghana,116.7
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2009-09,151.5601,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2009.68,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,151.5601
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2007-10,127.3246,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2007.818,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,127.3246
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2005-10,139.2504,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2005.833,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,139.2504
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2003-08,161.1485,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2003.628,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,161.1485
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2000-12,147.6988,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2000.943,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,147.6988
Guinea,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2010-01,118,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.7,2010,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Guinea,118
Guinea,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2006-01,143.6,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.3,2006,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Guinea,143.6
Guinea,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2002-01,148.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,13.8,2002,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Guinea,148.9
Guinea,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1998-01,163.8,Included in IGME,Deaths per 1000 live births,DHS,Direct,12.9,1998,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Guinea,163.8
Guinea,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1994-01,196.5,Included in IGME,Deaths per 1000 live births,DHS,Direct,16.6,1994,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Guinea,196.5
Guinea,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1990-01,222,Included in IGME,Deaths per 1000 live births,DHS,Direct,13.1,1990,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Guinea,222
Guinea-Bissau,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2011-07,87.09,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.04,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guinea-Bissau,87.09
Guinea-Bissau,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2006-07,119.51,Included in IGME,Deaths per 1000 live births,MICS,Direct,11.83,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guinea-Bissau,119.51
Guinea-Bissau,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2001-07,151.59,Included in IGME,Deaths per 1000 live births,MICS,Direct,13.13,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guinea-Bissau,151.59
Guinea-Bissau,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1996-07,153.85,Included in IGME,Deaths per 1000 live births,MICS,Direct,12.87,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guinea-Bissau,153.85
Guinea-Bissau,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1991-07,168.32,Included in IGME,Deaths per 1000 live births,MICS,Direct,18.7,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guinea-Bissau,168.32
Guyana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2011-07,32.81,Included in IGME,Deaths per 1000 live births,MICS,Direct,6.89,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guyana,32.81
Guyana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2006-07,31.48,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.8,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guyana,31.48
Guyana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2001-07,35.54,Included in IGME,Deaths per 1000 live births,MICS,Direct,6.42,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guyana,35.54
Guyana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1996-07,36.1,Included in IGME,Deaths per 1000 live births,MICS,Direct,5.43,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guyana,36.1
Guyana,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1991-07,59.1,Included in IGME,Deaths per 1000 live births,MICS,Direct,11.31,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Guyana,59.1
Haiti,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2011-01,84.8,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.8,2011,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Haiti,84.8
Haiti,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2009-01,89.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.7,2009,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Haiti,89.9
Haiti,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2007-01,95.8,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.5,2007,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Haiti,95.8
Haiti,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2005-01,96.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.1,2005,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Haiti,96.9
Haiti,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2003-01,90.4,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.2,2003,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Haiti,90.4
Haiti,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1999-07,113.3,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.1,1999.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Haiti,113.3
Haiti,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1994-07,131.5,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.9,1994.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Haiti,131.5
Haiti,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1989-07,152.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,12.7,1989.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Haiti,152.9
Honduras,Under-five mortality rate,Total,Census 2013 (Indirect),2013,2008-11,22.4,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2008.9,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Honduras,22.4
Honduras,Under-five mortality rate,Total,Census 2013 (Indirect),2013,2006-09,25.1,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2006.7,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Honduras,25.1
Honduras,Under-five mortality rate,Total,Census 2013 (Indirect),2013,2004-04,30.1,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2004.3,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Honduras,30.1
Honduras,Under-five mortality rate,Total,Census 2013 (Indirect),2013,2001-09,36.7,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2001.7,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Honduras,36.7
India,Under-five mortality rate,Total,Census 2011 (Indirect),2011,2007-05,82.7,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2007.4,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,India,82.7
India,Under-five mortality rate,Total,Census 2011 (Indirect),2011,2005-02,82.9,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2005.1,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,India,82.9
India,Under-five mortality rate,Total,Census 2011 (Indirect),2011,2002-05,89,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2002.4,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,India,89
India,Under-five mortality rate,Total,Census 2011 (Indirect),2011,1999-04,93.3,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,1999.3,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,India,93.3
India,Under-five mortality rate,Total,Census 2011 (Indirect),2011,1995-05,96.1,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,1995.4,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,India,96.1
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2011-01,34.3,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.7,2011,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,34.3
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2009-01,43.2,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.7,2009,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,43.2
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2007-01,40.8,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.5,2007,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,40.8
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2005-01,46.3,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.2,2005,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,46.3
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2003-01,50.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.9,2003,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,50.1
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2001-01,55.3,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.6,2001,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,55.3
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1999-01,60.8,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.6,1999,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,60.8
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1997-01,59.8,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.1,1997,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,59.8
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1995-01,76.6,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.3,1995,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,76.6
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1993-01,78.6,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.6,1993,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,78.6
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1991-01,81.7,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.5,1991,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,81.7
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1989-01,109.4,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.2,1989,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Indonesia,109.4
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2010-07,32.4,Included in IGME,Deaths per 1000 live births,MICS,Direct,2.8,2010.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,32.4
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2009-07,33,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.1,2009.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,33
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2008-07,35,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.3,2008.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,35
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2007-07,38.1,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.2,2007.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,38.1
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2006-07,45,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.2,2006.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,45
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2005-07,41.3,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.2,2005.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,41.3
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2004-07,37.4,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.4,2004.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,37.4
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2003-07,38.6,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.1,2003.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,38.6
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2002-07,34.4,Included in IGME,Deaths per 1000 live births,MICS,Direct,3,2002.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,34.4
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2001-07,33.9,Included in IGME,Deaths per 1000 live births,MICS,Direct,2.9,2001.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,33.9
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,2000-01,42.6,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.3,2000,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,42.6
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1998-01,47,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.4,1998,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,47
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1996-01,53.4,Included in IGME,Deaths per 1000 live births,MICS,Direct,4,1996,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,53.4
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1994-01,50,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.6,1994,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,50
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1992-01,53.3,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.5,1992,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,53.3
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1990-01,48.4,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.4,1990,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,48.4
Iraq,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2011 (Direct),2011,1987-07,54.9,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.9,1987.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Iraq,54.9
Jamaica,Under-five mortality rate,Total,Census 2011 (Indirect),2011,2006-10,17.8,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2006.8,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Jamaica,17.8
Jamaica,Under-five mortality rate,Total,Census 2011 (Indirect),2011,2004-05,17.8,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2004.4,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Jamaica,17.8
Jamaica,Under-five mortality rate,Total,Census 2011 (Indirect),2011,2001-10,18.8,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2001.8,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Jamaica,18.8
Jamaica,Under-five mortality rate,Total,Census 2011 (Indirect),2011,1999-02,22.1,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,1999.1,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Jamaica,22.1
Jamaica,Under-five mortality rate,Total,Census 2011 (Indirect),2011,1996-03,26.8,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,1996.2,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Jamaica,26.8
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2009-07,21.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.1,2009.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Jordan,21.1
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2004-07,22.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.1,2004.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Jordan,22.9
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1999-07,33.7,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.6,1999.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Jordan,33.7
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1994-07,28.8,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.1,1994.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Jordan,28.8
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1989-07,40.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.7,1989.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Jordan,40.1
Kazakhstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Indirect),2015,2010-08,29.30758,Included in IGME,Deaths per 1000 live births,MICS,Indirect,4.285949,2010.638,NA,Y5T9,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kazakhstan,29.30758
Kazakhstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Indirect),2015,2007-04,21.34606,Included in IGME,Deaths per 1000 live births,MICS,Indirect,3.423714,2007.296,NA,Y10T14,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kazakhstan,21.34606
Kazakhstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Indirect),2015,2003-09,33.32244,Included in IGME,Deaths per 1000 live births,MICS,Indirect,3.662923,2003.7,NA,Y15T19,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kazakhstan,33.32244
Kazakhstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Indirect),2015,1999-11,45.89605,Included in IGME,Deaths per 1000 live births,MICS,Indirect,5.482516,1999.856,NA,Y20T24,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kazakhstan,45.89605
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2013-07,49.84588,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.430521,2013.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,49.84588
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2012-07,52.5224,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.015671,2012.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,52.5224
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2011-07,51.59368,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.716376,2011.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,51.59368
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2010-07,52.28148,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.424852,2010.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,52.28148
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2009-07,55.77326,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.673971,2009.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,55.77326
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2008-07,69.97321,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.293436,2008.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,69.97321
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2007-07,59.59422,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.750106,2007.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,59.59422
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2006-07,68.71513,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.569084,2006.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,68.71513
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2005-07,67.1378,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.545271,2005.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,67.1378
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2004-07,82.09996,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.64758,2004.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,82.09996
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2003-07,92.11775,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.130153,2003.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,92.11775
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2002-07,93.93055,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.894656,2002.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,93.93055
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2001-07,104.772,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.804015,2001.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,104.772
