FREQ,REF_AREA,INDICATOR,UNIT_MULT,TIME_FORMAT,TIME_PERIOD,OBS_VALUE
Q,EE,NGDP_XDC,6,P3M,2017-Q1,5445.5825
Q,EE,NGDP_XDC,6,P3M,2017-Q2,6055.2719
Q,EE,NGDP_XDC,6,P3M,2017-Q3,5978.4172
Q,EE,NGDP_XDC,6,P3M,2017-Q4,6378.4762
Q,EE,NGDP_XDC,6,P3M,2018-Q1,5902.4488
Q,EE,NGDP_XDC,6,P3M,2018-Q2,6507.1302
Q,EE,NGDP_XDC,6,P3M,2018-Q3,6540.6025
Q,EE,NGDP_XDC,6,P3M,2018-Q4,6987.4326
Q,EE,NGDP_XDC,6,P3M,2019-Q1,6510.86
Q,EE,NGDP_XDC,6,P3M,2019-Q2,7040.5713
Q,EE,NGDP_XDC,6,P3M,2019-Q3,7105.1341
Q,EE,NGDP_XDC,6,P3M,2019-Q4,7455.8215
Q,CY,NGDP_XDC,6,P3M,2009-Q1,4488.7
Q,CY,NGDP_XDC,6,P3M,2009-Q2,4689.4
Q,CY,NGDP_XDC,6,P3M,2009-Q3,4715.5
Q,CY,NGDP_XDC,6,P3M,2009-Q4,4781.8
Q,CY,NGDP_XDC,6,P3M,2010-Q1,4630.3
Q,CY,NGDP_XDC,6,P3M,2010-Q2,4863
Q,CY,NGDP_XDC,6,P3M,2010-Q3,4943
Q,CY,NGDP_XDC,6,P3M,2010-Q4,4973.6
Q,CY,NGDP_XDC,6,P3M,2011-Q1,4745.9
Q,CY,NGDP_XDC,6,P3M,2011-Q2,5013.7
Q,CY,NGDP_XDC,6,P3M,2011-Q3,4987
Q,CY,NGDP_XDC,6,P3M,2011-Q4,5056.5
Q,CY,NGDP_XDC,6,P3M,2012-Q1,4714.9
Q,CY,NGDP_XDC,6,P3M,2012-Q2,4911
Q,CY,NGDP_XDC,6,P3M,2012-Q3,4922.7
Q,CY,NGDP_XDC,6,P3M,2012-Q4,4892.1
Q,CY,NGDP_XDC,6,P3M,2013-Q1,4314.2
Q,CY,NGDP_XDC,6,P3M,2013-Q2,4646.7
Q,CY,NGDP_XDC,6,P3M,2013-Q3,4580.4
Q,CY,NGDP_XDC,6,P3M,2013-Q4,4453.7
Q,CY,NGDP_XDC,6,P3M,2014-Q1,4181.2
Q,CY,NGDP_XDC,6,P3M,2014-Q2,4412.6
Q,CY,NGDP_XDC,6,P3M,2014-Q3,4485.6
Q,CY,NGDP_XDC,6,P3M,2014-Q4,4350.8
Q,CY,NGDP_XDC,6,P3M,2015-Q1,4209.4
Q,CY,NGDP_XDC,6,P3M,2015-Q2,4509.2
Q,CY,NGDP_XDC,6,P3M,2015-Q3,4583.9
Q,CY,NGDP_XDC,6,P3M,2015-Q4,4581.3
Q,CY,NGDP_XDC,6,P3M,2016-Q1,4405.6
Q,CY,NGDP_XDC,6,P3M,2016-Q2,4732.5
Q,CY,NGDP_XDC,6,P3M,2016-Q3,4875.4
Q,CY,NGDP_XDC,6,P3M,2016-Q4,4915.8
Q,CY,NGDP_XDC,6,P3M,2017-Q1,4715.1
Q,CY,NGDP_XDC,6,P3M,2017-Q2,5049.8
Q,CY,NGDP_XDC,6,P3M,2017-Q3,5194.6
Q,CY,NGDP_XDC,6,P3M,2017-Q4,5160.3
Q,CY,NGDP_XDC,6,P3M,2018-Q1,5037.2
Q,CY,NGDP_XDC,6,P3M,2018-Q2,5525.9
Q,CY,NGDP_XDC,6,P3M,2018-Q3,5497.3
Q,CY,NGDP_XDC,6,P3M,2018-Q4,5372.2
Q,CY,NGDP_XDC,6,P3M,2019-Q1,5230.4
Q,CY,NGDP_XDC,6,P3M,2019-Q2,5686.4
Q,CY,NGDP_XDC,6,P3M,2019-Q3,5768.7
Q,CY,NGDP_XDC,6,P3M,2019-Q4,5601.6
Q,FR,NGDP_XDC,6,P3M,2009-Q1,479916
Q,FR,NGDP_XDC,6,P3M,2009-Q2,484114
Q,FR,NGDP_XDC,6,P3M,2009-Q3,473056
Q,FR,NGDP_XDC,6,P3M,2009-Q4,499341
Q,FR,NGDP_XDC,6,P3M,2010-Q1,487533
Q,FR,NGDP_XDC,6,P3M,2010-Q2,499708
Q,FR,NGDP_XDC,6,P3M,2010-Q3,491577
Q,FR,NGDP_XDC,6,P3M,2010-Q4,516471
Q,FR,NGDP_XDC,6,P3M,2011-Q1,508802
Q,FR,NGDP_XDC,6,P3M,2011-Q2,516487
Q,FR,NGDP_XDC,6,P3M,2011-Q3,504483
Q,FR,NGDP_XDC,6,P3M,2011-Q4,528595
Q,FR,NGDP_XDC,6,P3M,2012-Q1,518898
Q,FR,NGDP_XDC,6,P3M,2012-Q2,522661
Q,FR,NGDP_XDC,6,P3M,2012-Q3,511976
Q,FR,NGDP_XDC,6,P3M,2012-Q4,535270
Q,FR,NGDP_XDC,6,P3M,2013-Q1,521506
Q,FR,NGDP_XDC,6,P3M,2013-Q2,531010
Q,FR,NGDP_XDC,6,P3M,2013-Q3,520471
Q,FR,NGDP_XDC,6,P3M,2013-Q4,544202
Q,FR,NGDP_XDC,6,P3M,2014-Q1,531249
Q,FR,NGDP_XDC,6,P3M,2014-Q2,536560
Q,FR,NGDP_XDC,6,P3M,2014-Q3,528508
Q,FR,NGDP_XDC,6,P3M,2014-Q4,553448
Q,FR,NGDP_XDC,6,P3M,2015-Q1,543050
Q,FR,NGDP_XDC,6,P3M,2015-Q2,549149
Q,FR,NGDP_XDC,6,P3M,2015-Q3,540348
Q,FR,NGDP_XDC,6,P3M,2015-Q4,565885
Q,FR,NGDP_XDC,6,P3M,2016-Q1,554013
Q,FR,NGDP_XDC,6,P3M,2016-Q2,561664
Q,FR,NGDP_XDC,6,P3M,2016-Q3,545506
Q,FR,NGDP_XDC,6,P3M,2016-Q4,572946
Q,FR,NGDP_XDC,6,P3M,2017-Q1,565860
Q,FR,NGDP_XDC,6,P3M,2017-Q2,573594
Q,FR,NGDP_XDC,6,P3M,2017-Q3,563607
Q,FR,NGDP_XDC,6,P3M,2017-Q4,594183
Q,FR,NGDP_XDC,6,P3M,2018-Q1,582580
Q,FR,NGDP_XDC,6,P3M,2018-Q2,587982
Q,FR,NGDP_XDC,6,P3M,2018-Q3,579295
Q,FR,NGDP_XDC,6,P3M,2018-Q4,610829
Q,FR,NGDP_XDC,6,P3M,2019-Q1,597720
Q,FR,NGDP_XDC,6,P3M,2019-Q2,606543
Q,FR,NGDP_XDC,6,P3M,2019-Q3,597695
Q,FR,NGDP_XDC,6,P3M,2019-Q4,623752
Q,FI,NGDP_XDC,6,P3M,2009-Q1,43734
Q,FI,NGDP_XDC,6,P3M,2009-Q2,45597
Q,FI,NGDP_XDC,6,P3M,2009-Q3,44919
Q,FI,NGDP_XDC,6,P3M,2009-Q4,47497
Q,FI,NGDP_XDC,6,P3M,2010-Q1,43728
Q,FI,NGDP_XDC,6,P3M,2010-Q2,47414
Q,FI,NGDP_XDC,6,P3M,2010-Q3,46305
Q,FI,NGDP_XDC,6,P3M,2010-Q4,50696
Q,FI,NGDP_XDC,6,P3M,2011-Q1,47120
Q,FI,NGDP_XDC,6,P3M,2011-Q2,49807
Q,FI,NGDP_XDC,6,P3M,2011-Q3,49074
Q,FI,NGDP_XDC,6,P3M,2011-Q4,51997
Q,FI,NGDP_XDC,6,P3M,2012-Q1,48811
Q,FI,NGDP_XDC,6,P3M,2012-Q2,50536
Q,FI,NGDP_XDC,6,P3M,2012-Q3,49508
Q,FI,NGDP_XDC,6,P3M,2012-Q4,52182
Q,FI,NGDP_XDC,6,P3M,2013-Q1,48547
Q,FI,NGDP_XDC,6,P3M,2013-Q2,51645
Q,FI,NGDP_XDC,6,P3M,2013-Q3,50814
Q,FI,NGDP_XDC,6,P3M,2013-Q4,53315
Q,FI,NGDP_XDC,6,P3M,2014-Q1,49332
Q,FI,NGDP_XDC,6,P3M,2014-Q2,52112
Q,FI,NGDP_XDC,6,P3M,2014-Q3,51458
Q,FI,NGDP_XDC,6,P3M,2014-Q4,53995
Q,FI,NGDP_XDC,6,P3M,2015-Q1,50015
Q,FI,NGDP_XDC,6,P3M,2015-Q2,53438
Q,FI,NGDP_XDC,6,P3M,2015-Q3,52437
Q,FI,NGDP_XDC,6,P3M,2015-Q4,55495
Q,FI,NGDP_XDC,6,P3M,2016-Q1,51549
Q,FI,NGDP_XDC,6,P3M,2016-Q2,54896
Q,FI,NGDP_XDC,6,P3M,2016-Q3,54096
Q,FI,NGDP_XDC,6,P3M,2016-Q4,56977
Q,FI,NGDP_XDC,6,P3M,2017-Q1,53794
Q,FI,NGDP_XDC,6,P3M,2017-Q2,56960
Q,FI,NGDP_XDC,6,P3M,2017-Q3,56001
Q,FI,NGDP_XDC,6,P3M,2017-Q4,59546
Q,FI,NGDP_XDC,6,P3M,2018-Q1,55756
Q,FI,NGDP_XDC,6,P3M,2018-Q2,58885
Q,FI,NGDP_XDC,6,P3M,2018-Q3,57797
Q,FI,NGDP_XDC,6,P3M,2018-Q4,61153
Q,FI,NGDP_XDC,6,P3M,2019-Q1,57294
Q,FI,NGDP_XDC,6,P3M,2019-Q2,60896
Q,FI,NGDP_XDC,6,P3M,2019-Q3,59836
Q,FI,NGDP_XDC,6,P3M,2019-Q4,62535
Q,EC,NGDP_XDC,6,P3M,2009-Q1,15022.003
Q,EC,NGDP_XDC,6,P3M,2009-Q2,15588.869
Q,EC,NGDP_XDC,6,P3M,2009-Q3,15779.977
Q,EC,NGDP_XDC,6,P3M,2009-Q4,16128.837
Q,EC,NGDP_XDC,6,P3M,2010-Q1,16762.628
Q,EC,NGDP_XDC,6,P3M,2010-Q2,17070.795
Q,EC,NGDP_XDC,6,P3M,2010-Q3,17429.358
Q,EC,NGDP_XDC,6,P3M,2010-Q4,18292.586
Q,EC,NGDP_XDC,6,P3M,2011-Q1,18922.955
Q,EC,NGDP_XDC,6,P3M,2011-Q2,19728.114
Q,EC,NGDP_XDC,6,P3M,2011-Q3,19968.47
Q,EC,NGDP_XDC,6,P3M,2011-Q4,20657.125
Q,EC,NGDP_XDC,6,P3M,2012-Q1,21622.937
Q,EC,NGDP_XDC,6,P3M,2012-Q2,21908.844
Q,EC,NGDP_XDC,6,P3M,2012-Q3,22106.937
Q,EC,NGDP_XDC,6,P3M,2012-Q4,22285.826
Q,EC,NGDP_XDC,6,P3M,2013-Q1,23019.786
Q,EC,NGDP_XDC,6,P3M,2013-Q2,23441.324
Q,EC,NGDP_XDC,6,P3M,2013-Q3,24238.576
Q,EC,NGDP_XDC,6,P3M,2013-Q4,24429.973
Q,EC,NGDP_XDC,6,P3M,2014-Q1,24831.492
Q,EC,NGDP_XDC,6,P3M,2014-Q2,25543.28
Q,EC,NGDP_XDC,6,P3M,2014-Q3,25942.914
Q,EC,NGDP_XDC,6,P3M,2014-Q4,25408.645
Q,EC,NGDP_XDC,6,P3M,2015-Q1,25052.739
Q,EC,NGDP_XDC,6,P3M,2015-Q2,25086.195
Q,EC,NGDP_XDC,6,P3M,2015-Q3,24779.738
Q,EC,NGDP_XDC,6,P3M,2015-Q4,24371.709
Q,EC,NGDP_XDC,6,P3M,2016-Q1,24913.573
Q,EC,NGDP_XDC,6,P3M,2016-Q2,24926.186
Q,EC,NGDP_XDC,6,P3M,2016-Q3,24910.741
Q,EC,NGDP_XDC,6,P3M,2016-Q4,25187.196
Q,EC,NGDP_XDC,6,P3M,2017-Q1,26000.261
Q,EC,NGDP_XDC,6,P3M,2017-Q2,25993.55
Q,EC,NGDP_XDC,6,P3M,2017-Q3,25960.907
Q,EC,NGDP_XDC,6,P3M,2017-Q4,26341.144
Q,EC,NGDP_XDC,6,P3M,2018-Q1,26510.612
Q,EC,NGDP_XDC,6,P3M,2018-Q2,26761.827
Q,EC,NGDP_XDC,6,P3M,2018-Q3,27078.404
Q,EC,NGDP_XDC,6,P3M,2018-Q4,27211.165
Q,EC,NGDP_XDC,6,P3M,2019-Q1,26914.897
Q,EC,NGDP_XDC,6,P3M,2019-Q2,27058.331
Q,EC,NGDP_XDC,6,P3M,2019-Q3,27054.758
Q,EC,NGDP_XDC,6,P3M,2019-Q4,27080.023
Q,SV,NGDP_XDC,6,P3M,2009-Q1,4225.98
Q,SV,NGDP_XDC,6,P3M,2009-Q2,4435
Q,SV,NGDP_XDC,6,P3M,2009-Q3,4313.62
Q,SV,NGDP_XDC,6,P3M,2009-Q4,4627.04
Q,SV,NGDP_XDC,6,P3M,2010-Q1,4376.32
Q,SV,NGDP_XDC,6,P3M,2010-Q2,4582.65
Q,SV,NGDP_XDC,6,P3M,2010-Q3,4499.17
Q,SV,NGDP_XDC,6,P3M,2010-Q4,4989.78
Q,SV,NGDP_XDC,6,P3M,2011-Q1,4734.26
Q,SV,NGDP_XDC,6,P3M,2011-Q2,5164.76
Q,SV,NGDP_XDC,6,P3M,2011-Q3,5029.73
Q,SV,NGDP_XDC,6,P3M,2011-Q4,5355.04
Q,SV,NGDP_XDC,6,P3M,2012-Q1,5171.63
Q,SV,NGDP_XDC,6,P3M,2012-Q2,5399.12
Q,SV,NGDP_XDC,6,P3M,2012-Q3,5228.91
Q,SV,NGDP_XDC,6,P3M,2012-Q4,5586.48
Q,SV,NGDP_XDC,6,P3M,2013-Q1,5205.76
Q,SV,NGDP_XDC,6,P3M,2013-Q2,5549.6
Q,SV,NGDP_XDC,6,P3M,2013-Q3,5431.32
Q,SV,NGDP_XDC,6,P3M,2013-Q4,5804.29
Q,SV,NGDP_XDC,6,P3M,2014-Q1,5431.12
Q,SV,NGDP_XDC,6,P3M,2014-Q2,5703.06
Q,SV,NGDP_XDC,6,P3M,2014-Q3,5592.72
Q,SV,NGDP_XDC,6,P3M,2014-Q4,5866.58
Q,SV,NGDP_XDC,6,P3M,2015-Q1,5613.83
Q,SV,NGDP_XDC,6,P3M,2015-Q2,5867.32
Q,SV,NGDP_XDC,6,P3M,2015-Q3,5831.96
Q,SV,NGDP_XDC,6,P3M,2015-Q4,6125.13
Q,SV,NGDP_XDC,6,P3M,2016-Q1,5690.32
Q,SV,NGDP_XDC,6,P3M,2016-Q2,6177.99
Q,SV,NGDP_XDC,6,P3M,2016-Q3,5966.1
Q,SV,NGDP_XDC,6,P3M,2016-Q4,6357.03
Q,SV,NGDP_XDC,6,P3M,2017-Q1,5938.98
Q,SV,NGDP_XDC,6,P3M,2017-Q2,6274.42
Q,SV,NGDP_XDC,6,P3M,2017-Q3,6152.2
Q,SV,NGDP_XDC,6,P3M,2017-Q4,6613.6
Q,SV,NGDP_XDC,6,P3M,2018-Q1,6203.12
Q,SV,NGDP_XDC,6,P3M,2018-Q2,6571.08
Q,SV,NGDP_XDC,6,P3M,2018-Q3,6467.9
Q,SV,NGDP_XDC,6,P3M,2018-Q4,6875.3
Q,SV,NGDP_XDC,6,P3M,2019-Q1,6454.95
Q,SV,NGDP_XDC,6,P3M,2019-Q2,6766.98
Q,SV,NGDP_XDC,6,P3M,2019-Q3,6711.04
Q,SV,NGDP_XDC,6,P3M,2019-Q4,7089.67
Q,GR,NGDP_XDC,6,P3M,2009-Q1,53385.956342
Q,GR,NGDP_XDC,6,P3M,2009-Q2,60220.45513
Q,GR,NGDP_XDC,6,P3M,2009-Q3,61255.105807
Q,GR,NGDP_XDC,6,P3M,2009-Q4,62672.664178
Q,GR,NGDP_XDC,6,P3M,2010-Q1,54097.094103
Q,GR,NGDP_XDC,6,P3M,2010-Q2,56561.744542
Q,GR,NGDP_XDC,6,P3M,2010-Q3,56496.641552
Q,GR,NGDP_XDC,6,P3M,2010-Q4,56968.549678
Q,GR,NGDP_XDC,6,P3M,2011-Q1,48742.287713
Q,GR,NGDP_XDC,6,P3M,2011-Q2,51908.51215
Q,GR,NGDP_XDC,6,P3M,2011-Q3,52082.150422
Q,GR,NGDP_XDC,6,P3M,2011-Q4,50575.267263
Q,GR,NGDP_XDC,6,P3M,2012-Q1,44789.686259
Q,GR,NGDP_XDC,6,P3M,2012-Q2,47583.073359
Q,GR,NGDP_XDC,6,P3M,2012-Q3,48306.437198
Q,GR,NGDP_XDC,6,P3M,2012-Q4,47709.516207
Q,GR,NGDP_XDC,6,P3M,2013-Q1,42412.295647
Q,GR,NGDP_XDC,6,P3M,2013-Q2,45463.075112
Q,GR,NGDP_XDC,6,P3M,2013-Q3,46466.748048
Q,GR,NGDP_XDC,6,P3M,2013-Q4,45274.329834
Q,GR,NGDP_XDC,6,P3M,2014-Q1,41230.761074
Q,GR,NGDP_XDC,6,P3M,2014-Q2,44170.218558
Q,GR,NGDP_XDC,6,P3M,2014-Q3,46620.149712
Q,GR,NGDP_XDC,6,P3M,2014-Q4,45328.29875
Q,GR,NGDP_XDC,6,P3M,2015-Q1,40992.288569
Q,GR,NGDP_XDC,6,P3M,2015-Q2,44067.11903
Q,GR,NGDP_XDC,6,P3M,2015-Q3,45484.946672
Q,GR,NGDP_XDC,6,P3M,2015-Q4,45565.865811
Q,GR,NGDP_XDC,6,P3M,2016-Q1,39974.982419
Q,GR,NGDP_XDC,6,P3M,2016-Q2,43743.991006
Q,GR,NGDP_XDC,6,P3M,2016-Q3,45767.156732
Q,GR,NGDP_XDC,6,P3M,2016-Q4,44750.796624
Q,GR,NGDP_XDC,6,P3M,2017-Q1,40517.050396
Q,GR,NGDP_XDC,6,P3M,2017-Q2,44299.665995
Q,GR,NGDP_XDC,6,P3M,2017-Q3,47516.744619
Q,GR,NGDP_XDC,6,P3M,2017-Q4,44818.415609
Q,GR,NGDP_XDC,6,P3M,2018-Q1,41137.091613
Q,GR,NGDP_XDC,6,P3M,2018-Q2,44887.907104
Q,GR,NGDP_XDC,6,P3M,2018-Q3,48323.093709
Q,GR,NGDP_XDC,6,P3M,2018-Q4,45379.198444
Q,GR,NGDP_XDC,6,P3M,2019-Q1,41551.436237
Q,GR,NGDP_XDC,6,P3M,2019-Q2,46069.794068
Q,GR,NGDP_XDC,6,P3M,2019-Q3,50051.024203
Q,GR,NGDP_XDC,6,P3M,2019-Q4,45741.228197
Q,HR,NGDP_XDC,6,P3M,2009-Q1,75824.98735
Q,HR,NGDP_XDC,6,P3M,2009-Q2,84096.11902
Q,HR,NGDP_XDC,6,P3M,2009-Q3,88489.4942
Q,HR,NGDP_XDC,6,P3M,2009-Q4,82364.9416
Q,HR,NGDP_XDC,6,P3M,2010-Q1,75171.15536
Q,HR,NGDP_XDC,6,P3M,2010-Q2,82345.24966
Q,HR,NGDP_XDC,6,P3M,2010-Q3,90086.17861
Q,HR,NGDP_XDC,6,P3M,2010-Q4,81828.93906
Q,HR,NGDP_XDC,6,P3M,2011-Q1,75093.08243
Q,HR,NGDP_XDC,6,P3M,2011-Q2,84643.78099
Q,HR,NGDP_XDC,6,P3M,2011-Q3,91522.81619
Q,HR,NGDP_XDC,6,P3M,2011-Q4,82934.45246
Q,HR,NGDP_XDC,6,P3M,2012-Q1,74759.06138
Q,HR,NGDP_XDC,6,P3M,2012-Q2,83358.62481
Q,HR,NGDP_XDC,6,P3M,2012-Q3,90844.653
Q,HR,NGDP_XDC,6,P3M,2012-Q4,82051.96777
Q,HR,NGDP_XDC,6,P3M,2013-Q1,75514.60355
Q,HR,NGDP_XDC,6,P3M,2013-Q2,84471.09073
Q,HR,NGDP_XDC,6,P3M,2013-Q3,90572.04677
Q,HR,NGDP_XDC,6,P3M,2013-Q4,81432.45148
Q,HR,NGDP_XDC,6,P3M,2014-Q1,74136.31012
Q,HR,NGDP_XDC,6,P3M,2014-Q2,83875.1591
Q,HR,NGDP_XDC,6,P3M,2014-Q3,91219.40105
Q,HR,NGDP_XDC,6,P3M,2014-Q4,82091.02074
Q,HR,NGDP_XDC,6,P3M,2015-Q1,75344.99547
Q,HR,NGDP_XDC,6,P3M,2015-Q2,85607.69761
Q,HR,NGDP_XDC,6,P3M,2015-Q3,94601.95992
Q,HR,NGDP_XDC,6,P3M,2015-Q4,84107.96684
Q,HR,NGDP_XDC,6,P3M,2016-Q1,77571.59797
Q,HR,NGDP_XDC,6,P3M,2016-Q2,87966.93429
Q,HR,NGDP_XDC,6,P3M,2016-Q3,98057.22127
Q,HR,NGDP_XDC,6,P3M,2016-Q4,87601.15007
Q,HR,NGDP_XDC,6,P3M,2017-Q1,80299.59639
Q,HR,NGDP_XDC,6,P3M,2017-Q2,92014.33275
Q,HR,NGDP_XDC,6,P3M,2017-Q3,103579.4444
Q,HR,NGDP_XDC,6,P3M,2017-Q4,91607.66056
Q,HR,NGDP_XDC,6,P3M,2018-Q1,83865.75812
Q,HR,NGDP_XDC,6,P3M,2018-Q2,97375.03562
Q,HR,NGDP_XDC,6,P3M,2018-Q3,108765.9016
Q,HR,NGDP_XDC,6,P3M,2018-Q4,95369.87547
Q,HR,NGDP_XDC,6,P3M,2019-Q1,88514.98628
Q,HR,NGDP_XDC,6,P3M,2019-Q2,101299.9197
Q,HR,NGDP_XDC,6,P3M,2019-Q3,113209.6366
Q,HR,NGDP_XDC,6,P3M,2019-Q4,99312.22189
Q,DK,NGDP_XDC,6,P3M,2009-Q1,420756.9
Q,DK,NGDP_XDC,6,P3M,2009-Q2,426599.6
Q,DK,NGDP_XDC,6,P3M,2009-Q3,429248.4
Q,DK,NGDP_XDC,6,P3M,2009-Q4,445537.5
Q,DK,NGDP_XDC,6,P3M,2010-Q1,430538.1
Q,DK,NGDP_XDC,6,P3M,2010-Q2,454629.1
Q,DK,NGDP_XDC,6,P3M,2010-Q3,455756
Q,DK,NGDP_XDC,6,P3M,2010-Q4,470002.3
Q,DK,NGDP_XDC,6,P3M,2011-Q1,449741.7
Q,DK,NGDP_XDC,6,P3M,2011-Q2,466636.3
Q,DK,NGDP_XDC,6,P3M,2011-Q3,456525.5
Q,DK,NGDP_XDC,6,P3M,2011-Q4,473950.1
Q,DK,NGDP_XDC,6,P3M,2012-Q1,457613.4
Q,DK,NGDP_XDC,6,P3M,2012-Q2,477660.8
Q,DK,NGDP_XDC,6,P3M,2012-Q3,474105.2
Q,DK,NGDP_XDC,6,P3M,2012-Q4,485622.8
Q,DK,NGDP_XDC,6,P3M,2013-Q1,464259.2
Q,DK,NGDP_XDC,6,P3M,2013-Q2,487524.7
Q,DK,NGDP_XDC,6,P3M,2013-Q3,482170.4
Q,DK,NGDP_XDC,6,P3M,2013-Q4,495722.7
Q,DK,NGDP_XDC,6,P3M,2014-Q1,479593.6
Q,DK,NGDP_XDC,6,P3M,2014-Q2,495208.5
Q,DK,NGDP_XDC,6,P3M,2014-Q3,493651.7
Q,DK,NGDP_XDC,6,P3M,2014-Q4,512711.1
Q,DK,NGDP_XDC,6,P3M,2015-Q1,495858.1
Q,DK,NGDP_XDC,6,P3M,2015-Q2,513524.8
Q,DK,NGDP_XDC,6,P3M,2015-Q3,505857.9
Q,DK,NGDP_XDC,6,P3M,2015-Q4,521115.4
Q,DK,NGDP_XDC,6,P3M,2016-Q1,504761.2
Q,DK,NGDP_XDC,6,P3M,2016-Q2,534094.7
Q,DK,NGDP_XDC,6,P3M,2016-Q3,521505.8
Q,DK,NGDP_XDC,6,P3M,2016-Q4,547446.5
Q,DK,NGDP_XDC,6,P3M,2017-Q1,530588.2
Q,DK,NGDP_XDC,6,P3M,2017-Q2,558361
Q,DK,NGDP_XDC,6,P3M,2017-Q3,541099.1
Q,DK,NGDP_XDC,6,P3M,2017-Q4,562911.7
Q,DK,NGDP_XDC,6,P3M,2018-Q1,536517.7
Q,DK,NGDP_XDC,6,P3M,2018-Q2,570371.8
Q,DK,NGDP_XDC,6,P3M,2018-Q3,560955.1
Q,DK,NGDP_XDC,6,P3M,2018-Q4,585713.5
Q,DK,NGDP_XDC,6,P3M,2019-Q1,560149.8
Q,DK,NGDP_XDC,6,P3M,2019-Q2,589524.5
Q,DK,NGDP_XDC,6,P3M,2019-Q3,582159.8
Q,DK,NGDP_XDC,6,P3M,2019-Q4,603167.9
Q,GE,NGDP_XDC,6,P3M,2009-Q1,3970.99546527253
Q,GE,NGDP_XDC,6,P3M,2009-Q2,4275.1768436589
Q,GE,NGDP_XDC,6,P3M,2009-Q3,4590.43493090773
Q,GE,NGDP_XDC,6,P3M,2009-Q4,5149.34735531169
Q,GE,NGDP_XDC,6,P3M,2010-Q1,4444.99422050388
Q,GE,NGDP_XDC,6,P3M,2010-Q2,5265.62912505727
Q,GE,NGDP_XDC,6,P3M,2010-Q3,5736.98108373835
Q,GE,NGDP_XDC,6,P3M,2010-Q4,6373.96479295813
Q,GE,NGDP_XDC,6,P3M,2011-Q1,5243.5927048069
Q,GE,NGDP_XDC,6,P3M,2011-Q2,6199.29253622882
Q,GE,NGDP_XDC,6,P3M,2011-Q3,6811.03617150503
Q,GE,NGDP_XDC,6,P3M,2011-Q4,7224.80302207665
Q,GE,NGDP_XDC,6,P3M,2012-Q1,5737.86172204864
Q,GE,NGDP_XDC,6,P3M,2012-Q2,6779.20436643766
Q,GE,NGDP_XDC,6,P3M,2012-Q3,7149.03825483357
Q,GE,NGDP_XDC,6,P3M,2012-Q4,7561.22371871499
Q,GE,NGDP_XDC,6,P3M,2013-Q1,5914.46310716328
Q,GE,NGDP_XDC,6,P3M,2013-Q2,6900.92024174204
Q,GE,NGDP_XDC,6,P3M,2013-Q3,7510.7149789872
Q,GE,NGDP_XDC,6,P3M,2013-Q4,8266.95050996682
Q,GE,NGDP_XDC,6,P3M,2014-Q1,6561.22477045002
Q,GE,NGDP_XDC,6,P3M,2014-Q2,7545.64526128203
Q,GE,NGDP_XDC,6,P3M,2014-Q3,8206.34545835821
Q,GE,NGDP_XDC,6,P3M,2014-Q4,8810.87965624857
Q,GE,NGDP_XDC,6,P3M,2015-Q1,7048.02110334823
Q,GE,NGDP_XDC,6,P3M,2015-Q2,8430.94384464083
Q,GE,NGDP_XDC,6,P3M,2015-Q3,8998.89893140247
Q,GE,NGDP_XDC,6,P3M,2015-Q4,9457.15170352025
Q,GE,NGDP_XDC,6,P3M,2016-Q1,7581.86162355615
Q,GE,NGDP_XDC,6,P3M,2016-Q2,8787.31604244216
Q,GE,NGDP_XDC,6,P3M,2016-Q3,9464.09417581756
Q,GE,NGDP_XDC,6,P3M,2016-Q4,10002.7462468722
Q,GE,NGDP_XDC,6,P3M,2017-Q1,8662.41547734756
Q,GE,NGDP_XDC,6,P3M,2017-Q2,9868.13340349095
Q,GE,NGDP_XDC,6,P3M,2017-Q3,10940.5462815053
Q,GE,NGDP_XDC,6,P3M,2017-Q4,11290.5682944306
Q,GE,NGDP_XDC,6,P3M,2018-Q1,9551.45356638567
Q,GE,NGDP_XDC,6,P3M,2018-Q2,10935.7513221508
Q,GE,NGDP_XDC,6,P3M,2018-Q3,11850.9371576417
Q,GE,NGDP_XDC,6,P3M,2018-Q4,12261.2007343459
Q,GE,NGDP_XDC,6,P3M,2019-Q1,10083.9890969113
Q,GE,NGDP_XDC,6,P3M,2019-Q2,11949.9277735658
Q,GE,NGDP_XDC,6,P3M,2019-Q3,13324.1372977134
Q,GE,NGDP_XDC,6,P3M,2019-Q4,13894.5996850635
Q,DE,NGDP_XDC,6,P3M,2009-Q1,594030
Q,DE,NGDP_XDC,6,P3M,2009-Q2,597350
Q,DE,NGDP_XDC,6,P3M,2009-Q3,618740
Q,DE,NGDP_XDC,6,P3M,2009-Q4,635610
Q,DE,NGDP_XDC,6,P3M,2010-Q1,616590
Q,DE,NGDP_XDC,6,P3M,2010-Q2,627500
Q,DE,NGDP_XDC,6,P3M,2010-Q3,651380
Q,DE,NGDP_XDC,6,P3M,2010-Q4,668930
Q,DE,NGDP_XDC,6,P3M,2011-Q1,659010
Q,DE,NGDP_XDC,6,P3M,2011-Q2,660420
Q,DE,NGDP_XDC,6,P3M,2011-Q3,682290
Q,DE,NGDP_XDC,6,P3M,2011-Q4,691840
Q,DE,NGDP_XDC,6,P3M,2012-Q1,678510
Q,DE,NGDP_XDC,6,P3M,2012-Q2,672110
