REF_AREA,INDICATOR,SEX,SERIES_NAME,SERIES_YEAR,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,SERIES_CATEGORY,SERIES_TYPE,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,TIME_SINCE_FIRST_BIRTH,INTERVAL,SERIES_METHOD,LOWER_BOUND,UPPER_BOUND,MODEL,date,country,D3.CHLD.MORT
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1977-07,209.7,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1977.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,209.7
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1976-07,211,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1976.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,211
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1973-07,178.8,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1973.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,178.8
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1972-07,225.1,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1972.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,225.1
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1971-07,215.4,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1971.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,215.4
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1970-07,191.6,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1970.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,191.6
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1969-07,201.9,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1969.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,201.9
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2010-07,59,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2010.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,59
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2009-07,64,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2009.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,64
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2008-07,69,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2008.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,69
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2005-07,79.5,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2005.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,79.5
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2004-07,83.9,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2004.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,83.9
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2003-07,84.7,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2003.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,84.7
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2002-07,84.4,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2002.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,84.4
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2001-07,88.1,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2001.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,88.1
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,2000-07,89.1,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,2000.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,89.1
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1999-07,97,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1999.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,97
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1998-07,99.4,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1998.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,99.4
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1997-07,106,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1997.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,106
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1996-07,109.1,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1996.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,109.1
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1995-07,110.5,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1995.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,110.5
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1994-07,109.1,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1994.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,109.1
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1993-07,108.4,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1993.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,108.4
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1992-07,120,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1992.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,120
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1991-07,120.1,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1991.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,120.1
India,Under-five mortality rate,Total,Sample Registration System 2017 (VR),2017,1990-07,119.2,Included in IGME,Deaths per 1000 live births,SVR,Vital Records,NA,1990.5,NA,NA,1,Vital Registration,NA,NA,NA,2017,India,119.2
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2016-01,29.48769,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.442325,2016,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,29.48769
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2014-01,31.61087,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.555437,2014,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,31.61087
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2012-01,34.65554,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.52405,2012,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,34.65554
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2010-01,36.333,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.861304,2010,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,36.333
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2008-01,39.71433,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.856879,2008,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,39.71433
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2006-01,40.54489,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.87564,2006,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,40.54489
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2002-01,51.09437,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.420511,2002,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,51.09437
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2000-01,60.3102,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.808676,2000,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,60.3102
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,1998-01,61.81714,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.271748,1998,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,61.81714
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,1996-01,58.63987,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.464552,1996,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,58.63987
Indonesia,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,1994-01,78.28497,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.605658,1994,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Indonesia,78.28497
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2014-07,17.87753,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.973237,2014.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Jordan,17.87753
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2009-07,15.76236,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.575222,2009.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Jordan,15.76236
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,2004-07,15.40214,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.59435,2004.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Jordan,15.40214
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,1999-07,22.39746,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.481098,1999.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Jordan,22.39746
Jordan,Under-five mortality rate,Total,Demographic and Health Survey 2017 (Direct),2017,1994-07,20.35565,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.903211,1994.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Jordan,20.35565
Kazakhstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Indirect),2015,2010-08,29.30758,Included in IGME,Deaths per 1000 live births,MICS,Indirect,4.285949,2010.638,NA,Y5T9,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kazakhstan,29.30758
Kazakhstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Indirect),2015,2007-04,21.34606,Included in IGME,Deaths per 1000 live births,MICS,Indirect,3.423714,2007.296,NA,Y10T14,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kazakhstan,21.34606
Kazakhstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Indirect),2015,2003-09,33.32244,Included in IGME,Deaths per 1000 live births,MICS,Indirect,3.662923,2003.7,NA,Y15T19,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kazakhstan,33.32244
Kazakhstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Indirect),2015,1999-11,45.89605,Included in IGME,Deaths per 1000 live births,MICS,Indirect,5.482516,1999.856,NA,Y20T24,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kazakhstan,45.89605
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2013-07,49.84588,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.430521,2013.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,49.84588
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2012-07,52.5224,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.015671,2012.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,52.5224
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2011-07,51.59368,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.716376,2011.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,51.59368
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2010-07,52.28148,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.424852,2010.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,52.28148
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2009-07,55.77326,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.673971,2009.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,55.77326
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2008-07,69.97321,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.293436,2008.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,69.97321
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2007-07,59.59422,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.750106,2007.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,59.59422
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2006-07,68.71513,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.569084,2006.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,68.71513
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2005-07,67.1378,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.545271,2005.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,67.1378
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2004-07,82.09996,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.64758,2004.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,82.09996
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2003-07,92.11775,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.130153,2003.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,92.11775
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2002-07,93.93055,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.894656,2002.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,93.93055
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2001-07,104.772,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.804015,2001.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,104.772
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2000-07,105.5156,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.975311,2000.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,105.5156
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1999-07,108.803,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.742537,1999.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,108.803
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1998-07,119.6965,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.119488,1998.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,119.6965
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1997-07,127.6107,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.764541,1997.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,127.6107
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1996-07,101.1766,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.875594,1996.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,101.1766
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1995-07,107.7054,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.15504,1995.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,107.7054
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1994-07,117.4851,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.47809,1994.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,117.4851
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1993-07,125.2469,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.22573,1993.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,125.2469
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1992-07,119.2381,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.73279,1992.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,119.2381
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1991-01,114.4643,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.01342,1991,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,114.4643
Kenya,Under-five mortality rate,Total,Malaria Indicator Survey 2015 (Indirect),2015,2011-04,77.9012,Included in IGME,Deaths per 1000 live births,MIS,Indirect,9.816753,2011.33,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kenya,77.9012
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2011-07,29.24,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.39,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,29.24
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2006-07,31.05,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.57,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,31.05
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2001-07,40.62,Included in IGME,Deaths per 1000 live births,MICS,Direct,5.06,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,40.62
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1996-07,49.42,Included in IGME,Deaths per 1000 live births,MICS,Direct,5.57,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,49.42
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1991-07,55.47,Included in IGME,Deaths per 1000 live births,MICS,Direct,7.3,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,55.47
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey 2017 (Direct),2017,2014-07,44.58507,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.704298,2014.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Lao People's Democratic Republic,44.58507
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey 2017 (Direct),2017,2009-07,54.06738,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.907115,2009.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Lao People's Democratic Republic,54.06738
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey 2017 (Direct),2017,2004-07,72.55355,Included in IGME,Deaths per 1000 live births,MICS,Direct,5.451386,2004.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Lao People's Democratic Republic,72.55355
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey 2017 (Direct),2017,1999-07,97.88899,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.266592,1999.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Lao People's Democratic Republic,97.88899
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey 2017 (Direct),2017,1994-07,125.55,Included in IGME,Deaths per 1000 live births,MICS,Direct,10.87084,1994.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2017,Lao People's Democratic Republic,125.55
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2012-07,94.53668,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.622818,2012.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,94.53668
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2009-01,107.6851,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.50051,2009,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,107.6851
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2005-01,135.8932,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.38754,2005,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,135.8932
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2000-07,136.6243,Included in IGME,Deaths per 1000 live births,DHS,Direct,14.72195,2000.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,136.6243
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1995-07,90.52108,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.14028,1995.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,90.52108
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2012-01,95.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.4,2012,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,95.9
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2010-01,85.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.5,2010,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,85.1
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2007-01,115.4,Included in IGME,Deaths per 1000 live births,DHS,Direct,11,2007,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,115.4
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2003-01,166,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.9,2003,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,166
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1999-01,202.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.3,1999,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,202.9
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1995-01,246.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,19.3,1995,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,246.1
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1991-01,274,Included in IGME,Deaths per 1000 live births,DHS,Direct,20.8,1991,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,274
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1987-01,217,Included in IGME,Deaths per 1000 live births,DHS,Direct,18.1,1987,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,217
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2011-12,135.6832,Included in IGME,Deaths per 1000 live births,MIS,Indirect,13.36559,2011.92,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Liberia,135.6832
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2009-07,160.4181,Included in IGME,Deaths per 1000 live births,MIS,Indirect,10.50426,2009.555,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Liberia,160.4181
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2007-01,156.6672,Included in IGME,Deaths per 1000 live births,MIS,Indirect,11.11949,2007.012,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Liberia,156.6672
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2004-05,180.3677,Included in IGME,Deaths per 1000 live births,MIS,Indirect,14.31109,2004.342,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Liberia,180.3677
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2001-06,226.4604,Included in IGME,Deaths per 1000 live births,MIS,Indirect,17.92598,2001.495,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Liberia,226.4604
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2006-11,63.84559,Included in IGME,Deaths per 1000 live births,MIS,Indirect,7.598238,2006.87,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,63.84559
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2005-10,72.16353,Included in IGME,Deaths per 1000 live births,MIS,Indirect,8.809498,2005.8,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,72.16353
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2004-12,86.55446,Included in IGME,Deaths per 1000 live births,MIS,Indirect,11.20597,2004.94,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,86.55446
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2003-10,83.7533,Included in IGME,Deaths per 1000 live births,MIS,Indirect,13.01178,2003.83,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,83.7533
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2001-08,84.28884,Included in IGME,Deaths per 1000 live births,MIS,Indirect,18.99784,2001.64,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,84.28884
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2011-05,55.75733,Included in IGME,Deaths per 1000 live births,MIS,Indirect,5.933348,2011.368,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Madagascar,55.75733
